"","x"
"1",54.5277915
"2",60.7366916666667
"3",58.4044778333333
"4",58.543671
"5",53.3059633333333
"6",51.1511733333333
"7",49.0633876666667
"8",51.7664706666667
"9",57.5516505
"10",57.1615676666667
"11",52.9201725
"12",56.2693478333333
"13",52.7308228333333
"14",53.7612088333333
"15",51.561173
"16",54.0046738333333
"17",52.1593306666667
"18",58.2350336666667
"19",52.0459025
"20",50.0608275
"21",55.1212193333333
"22",54.1142423333333
"23",54.8023878333333
"24",53.8527978333333
"25",44.8375848333333
"26",47.7615106666667
"27",54.9601126666667
"28",58.041178
"29",55.8838208333333
"30",55.0582033333333
"31",47.157008
"32",46.7812968333333
"33",48.3615746666667
"34",44.600047
"35",48.9078858333333
